
MST,Max TemperatureC,Mean TemperatureC,Min TemperatureC,Dew PointC,MeanDew PointC,Min DewpointC,Max Humidity, Mean Humidity, Min Humidity, Max Sea Level PressurehPa, Mean Sea Level PressurehPa, Min Sea Level PressurehPa, Max VisibilityKm, Mean VisibilityKm, Min VisibilitykM, Max Wind SpeedKm/h, Mean Wind SpeedKm/h, Max Gust SpeedKm/h,Precipitationmm, CloudCover, Events,WindDirDegrees<br />
2013-1-1,1,-3,-8,-3,-11,-15,93,57,28,1030,1026,1019,24,24,24,40,14,32,0.00,2,Snow,306<br />
2013-1-2,6,-3,-11,-10,-13,-16,67,52,13,1031,1027,1020,32,25,24,34,14,42,0.00,2,,228<br />
2013-1-3,8,-1,-9,-8,-12,-14,68,39,16,1021,1019,1018,32,25,24,32,23,47,0.00,5,,295<br />
2013-1-4,3,-4,-12,-7,-10,-14,73,54,35,1024,1019,1013,32,25,24,42,16,60,0.00,3,,303<br />
2013-1-5,5,-2,-10,-6,-11,-13,73,54,33,1026,1021,1012,24,24,24,26,13,37,0.00,2,,256<br />
2013-1-6,4,-1,-6,-5,-9,-13,52,45,27,1011,1009,1006,24,24,24,58,27,76,0.00,2,,264<br />
2013-1-7,2,-4,-10,-8,-11,-15,68,53,35,1012,1005,999,24,24,23,39,23,47,0.00,3,,236<br />
2013-1-8,-1,-3,-6,-8,-13,-15,55,42,22,1014,1010,1002,24,24,24,40,26,53,0.00,4,,255<br />
2013-1-9,6,-2,-10,-2,-7,-12,93,70,39,1008,1003,999,24,14,1,40,23,58,5.08,5,Snow,245<br />
2013-1-10,-6,-10,-14,-8,-13,-17,93,83,67,1026,1020,1009,24,7,0,39,32,48,1.02,8,Snow,351<br />
2013-1-11,-12,-16,-19,-16,-19,-21,92,80,66,1029,1026,1023,24,24,16,23,13,29,0.00,4,,266<br />
2013-1-12,-7,-13,-18,-13,-16,-19,79,67,48,1028,1025,1023,24,18,6,27,14,35,0.00,6,Snow,317<br />
2013-1-13,-7,-11,-14,-10,-12,-16,93,79,63,1028,1026,1024,24,8,2,16,10,,2.03,7,Snow,298<br />
2013-1-14,3,-4,-12,-1,-7,-13,93,78,45,1024,1017,1014,32,15,2,27,14,42,0.76,7,Snow,254<br />
2013-1-15,8,1,-6,-5,-6,-6,60,45,27,1015,1014,1012,32,25,24,42,32,60,0.00,6,,264<br />
2013-1-16,7,2,-4,-3,-6,-8,86,61,27,1028,1021,1013,32,25,24,21,13,29,0.00,4,,236<br />
2013-1-17,9,1,-7,-3,-6,-7,86,55,26,1026,1017,1011,24,24,24,47,23,58,0.00,4,,230<br />
2013-1-18,8,3,-2,-4,-6,-8,86,48,30,1020,1011,1009,32,25,24,39,29,53,0.00,2,,274<br />
2013-1-19,-2,-7,-11,-5,-8,-14,93,83,69,1037,1028,1021,32,19,4,48,23,66,0.00,7,Snow,71<br />
2013-1-20,-11,-14,-18,-14,-18,-21,85,78,62,1042,1038,1032,32,20,8,32,18,42,0.00,7,Snow,136<br />
2013-1-21,-3,-9,-16,-9,-13,-16,86,75,53,1032,1025,1020,32,25,24,16,11,,0.00,6,Fog,187<br />
2013-1-22,-6,-9,-12,-10,-12,-13,93,85,74,1028,1025,1021,32,14,0,14,10,,0.00,6,Fog-Snow,65<br />
2013-1-23,-11,-12,-14,-13,-14,-16,92,87,78,1028,1022,1010,11,6,0,27,16,37,0.25,7,Fog-Snow,148<br />
2013-1-24,3,-6,-14,-3,-8,-15,92,77,56,1019,1016,1009,32,24,8,27,18,27,0.00,2,,283<br />
2013-1-25,6,0,-6,-5,-8,-11,80,59,37,1015,1013,1012,32,27,24,19,11,29,0.00,3,,238<br />
2013-1-26,-1,-6,-12,-9,-12,-15,79,69,55,1014,1013,1011,32,25,24,14,6,,0.00,1,,336<br />
2013-1-27,2,-4,-11,-8,-12,-15,73,56,25,1013,1011,1009,24,24,24,21,8,29,0.00,4,,252<br />
