
MST,Max TemperatureC,Mean TemperatureC,Min TemperatureC,Dew PointC,MeanDew PointC,Min DewpointC,Max Humidity, Mean Humidity, Min Humidity, Max Sea Level PressurehPa, Mean Sea Level PressurehPa, Min Sea Level PressurehPa, Max VisibilityKm, Mean VisibilityKm, Min VisibilitykM, Max Wind SpeedKm/h, Mean Wind SpeedKm/h, Max Gust SpeedKm/h,Precipitationmm, CloudCover, Events,WindDirDegrees<br />
2000-1-1,-7,-11,-15,-9,-12,-17,93,82,68,1015,1008,1003,32,7,1,21,11,,0.00,7,Fog-Snow,21<br />
2000-1-2,-15,-19,-24,-18,-23,-30,85,74,59,1030,1022,1015,32,11,1,19,13,,0.00,7,Snow,5<br />
2000-1-3,-7,-15,-23,-12,-20,-28,79,72,63,1030,1026,1016,24,22,16,16,8,,0.00,4,Fog,197<br />
2000-1-4,4,-3,-9,-8,-10,-13,73,56,42,1016,1006,999,24,24,24,42,14,61,0.00,5,,239<br />
2000-1-5,1,-3,-8,-8,-10,-13,79,67,44,1024,1017,1008,32,24,16,34,16,45,0.00,6,Fog-Snow,68<br />
2000-1-6,5,-3,-11,-8,-11,-15,80,62,39,1024,1017,1010,32,23,16,50,13,61,0.00,5,Fog,226<br />
2000-1-7,4,1,-2,-10,-11,-13,47,40,36,1012,1010,1008,24,24,24,34,21,52,0.00,5,,260<br />
2000-1-8,5,0,-4,-9,-11,-12,55,43,33,1007,999,995,24,24,24,32,16,47,0.00,6,,245<br />
2000-1-9,1,-4,-9,-10,-13,-17,73,54,35,1003,996,988,32,20,1,27,19,37,0.00,5,Snow,322<br />
2000-1-10,-4,-11,-18,-12,-16,-22,79,68,50,1010,1007,1001,24,24,24,13,8,,0.00,4,,238<br />
2000-1-11,-14,-18,-21,-16,-19,-27,85,75,55,1011,1009,1008,24,5,0,11,5,,0.00,7,Fog-Snow,84<br />
2000-1-12,-14,-17,-19,-16,-18,-22,85,80,72,1027,1018,1010,11,5,2,13,8,,0.00,7,Snow,54<br />
2000-1-13,-16,-18,-20,-18,-20,-23,92,82,78,1032,1030,1028,10,5,1,16,10,,0.00,8,Fog-Snow,88<br />
2000-1-14,-20,-21,-26,-22,-26,-30,85,72,60,1033,1028,1022,32,8,0,14,10,,0.00,7,Fog-Snow,76<br />
2000-1-15,-20,-23,-26,-25,-27,-30,77,70,60,1029,1026,1023,32,19,5,19,10,,0.00,5,Fog-Snow,176<br />
2000-1-16,-13,-17,-21,-16,-19,-25,79,75,67,1025,1016,1010,32,25,16,21,6,,0.00,6,Snow,96<br />
2000-1-17,-12,-15,-19,-15,-19,-23,85,74,67,1028,1021,1013,32,23,11,13,6,,0.00,6,Fog,33<br />
2000-1-18,-12,-17,-21,-15,-20,-25,85,73,67,1029,1027,1024,32,19,2,23,8,,0.00,5,Fog-Snow,329<br />
2000-1-19,-6,-12,-20,-14,-19,-24,85,72,54,1030,1029,1027,24,24,24,10,5,,0.00,1,Fog,285<br />
2000-1-20,2,-9,-21,-7,-18,-26,73,65,48,1027,1020,1009,24,24,24,37,8,48,0.00,3,,222<br />
2000-1-21,1,-4,-8,-8,-10,-13,80,67,48,1018,1012,1009,32,19,5,26,18,37,0.00,7,Snow,345<br />
2000-1-22,-5,-8,-11,-10,-12,-14,85,75,63,1022,1021,1019,24,24,24,14,8,,0.00,4,,253<br />
